seed,t_160,t_200,t_240,t_280,t_320,t_360,t_400,t_440,t_480,t_520,t_560,t_600,t_640,t_680,t_720,t_760,t_800,t_840,t_880,t_920,t_960,t_1000,t_1040,t_1080,t_1120,t_1160,t_1200,t_1240,t_1280,t_1320,t_1360,t_1400,t_1440,t_1480,t_1520,t_1560,t_1600,t_1640,t_1680,t_1720,t_1760,t_1800,t_1840,t_1880,t_1920,t_1960,t_2000
18,42.60038103020309,42.56969493326053,42.55742603644531,42.69227173023497,42.92320416709198,43.20364434265701,43.53098842492219,43.819467621479276,43.97986675243934,44.25111096288089,44.54686752633286,44.68712906916485,44.71406542354187,44.625125399468175,44.503818710025385,44.30692505698447,44.287184717235725,44.143969957923645,44.05068858334816,43.90140957653981,43.82411600647396,43.72815572582069,43.55531544351684,43.510893091362256,43.571378529746056,43.93770632838517,44.47934873005046,44.96491686213089,45.38388035809906,45.446252246281134,45.35160008573572,45.37167994508785,45.72100060856067,46.081751698447654,46.27715293224181,46.143506927922466,45.89226402052105,45.459479332308874,44.66243147114849,43.87866590789496,43.37149212625922,43.16224974039416,43.12360397316089,43.080891297945676,42.83442498758099,42.38861046621104,41.95026889826052
19,40.9367405531519,41.1050653622409,41.72732831296767,42.61851174076318,42.85692439039126,43.15943217550808,43.69827138779418,43.93648867404667,44.1508077624184,44.370263876169396,44.26585867875778,44.01461727310664,43.953910200100935,43.893507972127395,43.743750107187864,43.12543823861166,43.14749397848853,43.47144900115466,43.75271027995418,44.121744997727795,44.495745665364595,44.92299958498232,45.24513306247895,45.84612084919797,46.06879701197983,45.86168776997092,45.58030930791736,45.5698145484141,45.72678516519613,46.13016264185697,46.54070108144039,46.3039482967957,45.8716561056972,45.61581318415742,45.431131273187745,44.68138915769175,43.902433522933535,43.38577297743332,43.11201235316631,43.64809182647923,44.23865213806261,44.825124073540294,45.62228561565775,46.51638544393778,47.055301995806715,47.6645761615967,47.50445936437784
20,43.86791681457966,43.47229647192413,43.35887435616278,43.583216176155624,44.3047221536021,44.64227457467639,45.287143238131875,45.903130683987705,46.75836877915957,47.50531553536185,47.580773299310344,47.16817694213428,46.60096925610469,46.12633602075304,47.620448669268825,44.836852564290425,44.25860888242568,44.52206206040088,43.8957788031841,43.654041169188304,43.34511884761856,43.22599767418631,43.53663660686032,43.93968736177895,44.149927032984145,44.1601580752995,43.99338629332187,43.662256164170664,43.16285048688364,42.66248921567658,42.04844369882902,41.3793913446352,41.64076698141129,42.828629126847034,44.213221832279324,45.53836010788647,46.77760156106331,47.79849083532522,47.95600680948146,47.800200451415186,47.37267267475145,46.42806223295707,45.44206062405614,45.11126434481618,44.768055861815704,44.50666182679638,44.280215711393815
21,39.247633065155995,40.63826257900468,42.18359153313862,43.311508650275215,43.846396173447644,44.43353893992384,44.620525463306556,44.559848337438474,44.41818455356277,43.848779846279236,43.315197472422284,42.6618555008448,42.068104454307694,41.483365959979736,41.8430502412622,42.58872398658565,43.76855989718767,44.899922822475745,45.668652107307494,46.59724922566851,47.96089967482034,48.994590097044174,49.01115319012732,49.04241316940795,48.72599225402949,48.29264635890723,47.97614359079344,47.82981066767586,47.78221704623961,47.655534051815586,47.39179850360793,46.8863024359365,46.423340968882364,46.39827652869268,46.135913020193705,45.52943565740476,44.98339703292161,45.27037212930389,45.1650541788558,45.06280969833054,44.70131223328268,44.4366446772172,44.00626133267429,42.42357449368423,40.427123071683816,39.32802223113157,38.98882349384003
22,41.65092115928114,42.68479294548262,43.23732244774882,44.27080205215554,45.25141752167803,45.737967707711775,46.30449707108608,46.54725468953007,46.46082896442104,46.176084179621036,45.28160145127041,44.50601775881293,44.25849742844205,44.9754934453972,46.055179037932604,47.02987943445198,47.578967774317434,47.8941157719956,48.41959915528619,48.5175239510598,47.63355542004204,46.620369024342025,45.43356222280362,43.78706646216302,41.83485718248957,39.69640488134446,37.894441715416434,37.57258969657601,38.866511213049044,40.805094599988884,43.45793790595972,46.06428155918392,48.482828752780236,50.629357297222604,51.48631235586664,50.716193372805265,49.52017561473102,48.04416222120185,46.93016465485121,45.80702509257795,45.43799600988581,45.18744208526021,45.57041630267443,45.69684199014653,46.000905223260276,46.109458607150295,45.94721639818848
23,43.36446291863744,43.82473124883368,44.20861785151715,44.49404489948153,44.8370694914945,45.30068881981613,45.628770536345264,45.793003721829564,45.89519562424608,45.97425241279174,45.92712667995665,45.801412902709956,45.72978683902382,45.62127884811118,45.46951928460913,45.46175655430608,45.556446604536106,45.396413931545844,45.18582124296311,45.07674261569713,45.089666172570915,45.20612325725119,45.508217830635644,45.86649522292489,46.03667773749043,46.105561179390975,46.33890840174831,46.837477619296266,47.2074518609345,47.31458525071098,47.50756306749056,47.68669909627858,47.68282821346648,47.77273427655699,47.8994475959904,47.89994050853485,47.97335458107974,48.06062818463646,47.96694228005922,47.674733789422724,47.16766089759191,46.6173596176814,46.136821004504824,45.6732052961844,45.18148371090413,44.629925370106875,43.873397345272636
24,43.074137260536304,43.53343869614126,43.95490881092915,44.58579955435735,45.0267134923473,45.380344923297436,45.772762294238575,46.13881128031681,46.11624063668152,46.041629836800695,45.954952534352536,45.94257826660323,45.81244333662254,45.75526792720079,45.771077819173286,45.95800286366331,46.15931247688177,46.05448723907924,46.118287617572506,46.22826841927214,46.194251249496695,46.14569667014778,46.119678331582826,46.03691636660025,46.13539747499748,46.19599589469068,46.156091014963486,46.12664283747797,45.99156198672588,45.83507242027159,45.59765301443285,45.58624826483611,45.58845412229482,45.213800699285656,45.00985595959957,45.160721276624955,45.3222782304318,45.565299531407476,45.60043012993086,45.38147933529779,45.08415230492516,44.84767307647762,44.57691662435016,44.56807506028298,44.58571840245173,44.50081311694553,44.23462925536774
25,33.37816541123681,43.778873942932314,44.29465484560415,44.5059338197968,44.34630247853134,44.25386561782263,44.195911522931965,43.98732090726393,43.839803055375086,43.69560486288726,43.89440240753628,44.21269463252617,44.520869945182525,44.48082261398571,44.51957031712611,44.472160455307126,44.12189214801412,43.70861944568129,43.288352203831025,43.02022941769577,42.50934244418935,42.08521765807919,42.097380915020345,42.326152748808774,42.524899794773134,42.66062388048563,43.03695713236968,43.60486521020155,44.3396798158435,45.00015715138316,45.62885808754869,46.37196121680537,46.88135416199353,46.78371213016185,46.712395930589494,46.711582095453295,46.58580081366862,46.2133741525537,45.90143647140413,45.386984630681035,44.53258739681334,43.93178002215707,43.87946964790739,44.06297605979597,44.24425316229305,43.96650901355792,43.600506411956005
26,45.55149095905063,44.28171231107544,44.32192579871218,44.36767197340856,44.451331985492246,44.55837159356677,44.755628763191,44.970773677055526,45.125618542793,45.29082474133156,45.39790216970176,45.44761781250836,45.471097051316676,45.31509983807168,45.077858995005045,44.97390115151707,44.99554504681847,44.99683425825855,44.99890073433553,44.852038519529856,44.692208841956656,44.66520329227176,44.51003893462579,44.413568596745655,44.56805039590475,44.90158005830616,45.35248718266383,45.79195948022774,46.24730175892474,46.575106858978856,46.72129494122878,46.92044131820395,47.14280283990652,47.21447163070983,47.04682860287846,46.85775463881949,46.4259217941371,45.875078463292866,45.5267750700857,45.072797424354874,44.33684086924672,43.732639758765934,43.35852706032751,42.984673195939735,42.77019079945075,42.565459798908044,42.39316262653371
27,52.32791782180229,45.37461952884952,46.210829412975876,46.80966235016166,47.395811647805246,47.719881783429926,48.110188482349116,48.30698073644851,48.34277507407367,48.04675120977219,47.68306550755282,47.23416000856958,46.783964704896114,46.301896808080016,45.945838382203206,45.69335438466222,45.67224903178414,45.81553505782545,45.710597087884246,45.5752907823446,45.46789070528401,45.416131321848866,45.2755126192553,45.291146367623156,45.301275161187355,45.12977826205435,44.81820195911051,44.58047117389199,44.4208250212688,44.45301124650273,44.64709765781627,44.54403851963287,44.383121252978455,44.42933043798325,44.56401451042687,44.66628229022019,44.99104071552246,45.145559749361226,45.25656442347251,45.15265017007627,45.00396351099385,44.74612966302301,44.46506633571296,44.40627965113932,44.306212997882255,44.12376552227261,43.94288181079887
28,45.25927458008809,45.8615654665647,46.20638180173859,44.79332312402056,43.64907816936576,42.77572397538269,42.53868884591087,42.903558454704196,43.27645604562239,43.48504606709883,43.70851231234057,44.46873012841838,44.98960380313722,45.390854988167604,45.85511005765362,46.71580532711614,47.46155164418877,47.86873204439957,48.07449272829788,47.811586986148356,47.89943380773764,47.37940539964535,46.6333824512081,46.665453634149564,46.58635191902116,46.03235895681025,46.150202919605356,46.304445837166696,45.7669720816409,45.007049744075,44.58761780548523,44.53087499449466,45.25051005288429,45.56507966184289,44.84023343908311,44.2412677796285,43.56947875209568,41.89898676829036,40.47579546180637,39.20668231189264,38.641259706313114,39.57401070657812,40.21799447548426,40.38355360582621,41.01733432212485,41.91726872395773,41.577152636637386
29,44.485085933799155,44.81139355949307,45.281771458376106,45.724576834004054,46.0254149492478,46.12033577413369,46.22852645036704,46.09383498494241,46.0463293408881,45.89503983705514,45.69763546533421,45.54824487782099,45.45941382001989,45.44686255308567,45.11715371416396,44.64826644609975,43.997779921285556,43.18819352170016,42.41510124008943,41.70852044951925,41.175360935125305,41.06090192710465,41.607984118989854,42.652629038449454,43.990604381063626,44.78960207669935,45.54920896736272,45.946329212107756,46.296601859792084,46.33992154459752,45.961060619960115,45.52883341635678,45.28649731361269,45.100349934186426,44.88610758314502,44.64750696905266,44.3918740355966,44.815685190597804,45.494472127872356,45.99181960048833,46.35536918515666,46.43579925744167,46.621040446434854,46.36802254440046,45.83687430692031,44.80611090053463,43.94048990336776
30,44.88276096151842,44.53578576083046,44.50031058551429,44.534914896478114,44.677464310312246,44.78775436309693,45.05539618987479,45.41935267735804,45.798228229892075,45.96750854852834,45.90379930561885,45.80677317161595,46.01590144494198,46.29682230806856,46.47439593805441,46.364097327925116,46.416528857516546,46.276094806682984,46.0256336312031,45.89853642161086,45.94669247684211,46.18605279029213,46.377526130924196,46.59376846389783,46.658155098902974,46.47621554056826,46.44028214041581,46.64861951715933,46.77210172409096,46.72240331946359,46.81418536134456,46.7998884325435,46.67760322969343,46.4805121113555,46.1136903981902,45.881382900776046,45.95421422746351,46.217410746527705,46.5039652853722,46.5981384962602,46.73497136833758,46.974027653474735,47.39859521817391,47.525607605365664,47.67175532046156,47.63223512162398,47.27408147559928
