seed,t_160,t_200,t_240,t_280,t_320,t_360,t_400,t_440,t_480,t_520,t_560,t_600,t_640,t_680,t_720,t_760,t_800,t_840,t_880,t_920,t_960,t_1000,t_1040,t_1080,t_1120,t_1160,t_1200,t_1240,t_1280,t_1320,t_1360,t_1400,t_1440,t_1480,t_1520,t_1560,t_1600,t_1640,t_1680,t_1720,t_1760,t_1800,t_1840,t_1880,t_1920,t_1960,t_2000
12,41.965602023311746,42.96764861498737,42.863952413655504,42.674750926930905,42.74357996592443,43.2567010921585,43.544228941675314,43.86311723685696,44.34243009004332,44.86844572189626,45.262944890752046,45.407002026518555,45.714753361868844,45.94164952702593,45.726909160162066,45.70620132449076,45.77882508471992,45.520609510489464,45.55244706935913,45.69891339849127,46.152851427794005,45.95192853860218,45.593639050329536,45.474031630715544,45.16383261158533,44.622505244424715,43.84047279672249,43.254046052725776,43.18837172304514,43.476334371878465,43.675485296786334,44.1628927003419,44.494046398683764,44.175508077829654,43.99164885750273,43.36307228173908,42.95263627753164,41.89286010635343,41.838415198452324,42.13984278196347,42.33761383481082,42.99922773991012,43.22736079716034,43.88588944471268,43.65078955221233,43.168282160505534,42.51839947535705
13,41.614448670782615,42.413819476197745,43.05774471605483,43.67670980870658,44.20424239404909,44.315076726039464,44.35214985605079,44.25205386110895,44.135351473277424,43.98347061473415,43.98403204279316,44.02826352363962,44.0537212455679,44.087896512391445,44.021164882398345,44.03182821590104,43.99142745495515,44.1423603763934,44.19515155739577,44.11692245550013,44.461159156680644,44.450694482535894,44.508760723239995,44.89476531532374,45.02870100060495,45.25596793331378,45.63104583535772,45.68758000032307,45.62316026105049,45.72913043190949,45.474003134590525,45.43195268266203,45.37641077962979,45.03758306350884,45.10336322500411,44.95816577443719,45.187253734303994,45.25922046066121,45.35707227597259,45.20488903786432,45.06942437226695,44.78691297403776,44.245191397670695,43.79377562359635,43.7727241275018,43.6787197128996,43.02716012473029
14,43.66003480700451,44.48262995475528,44.28812369395412,44.37268069934875,44.56224507089892,44.54125424275331,44.549206060150624,44.672326597465165,44.758534907023794,44.67768696135181,44.53348887693163,44.40047902312944,44.30628591923382,44.01058197407653,43.8567286881943,43.72270967437547,43.8428942790861,43.99846657137737,44.3421444273348,44.48491834812924,44.71268993852993,45.17207031524521,45.142688453045125,45.175271881743825,45.034359861938235,44.94937298861393,44.755620837265106,44.35194357513487,43.87867265230457,43.66587213021708,43.322855586708116,43.05877689413597,42.670149269481826,42.629539740734515,42.39170497370849,42.143691165786414,42.0603030053323,41.87006676750794,42.21086654821431,42.605266554844256,42.64353475589857,42.93995989704654,42.82672759677364,42.621325779150474,43.072985079612714,43.596322009596435,43.60531586484074
15,41.482286674996544,43.255991479648856,43.828989796734746,44.421385732882655,44.913519041783076,45.351606868468735,45.73478937124453,45.613316531373606,45.18035034268576,44.94872800643654,44.87074560310103,45.26023529623895,45.72302906870178,45.9896758994975,46.11900969375059,45.960930298519614,45.760716487063995,45.798795149102084,45.78955280731614,45.6141553675354,45.61564168875654,45.4791948868858,45.513223183077066,45.487174255133496,45.51261999635078,45.30954658466765,45.10391147568883,45.372424178893226,45.358882309417154,45.938500598678374,46.32426324242078,47.040421995626595,47.99384662100791,48.275226814613006,48.05499795306192,47.590248472852394,47.13599579939938,46.44523882224511,45.32751652133695,44.32933209639703,43.615507203861675,43.137811649540275,43.18536693897132,42.695617035961895,43.11266468939589,43.559396364365504,43.672548722321416
16,45.78200476693978,45.00716493055883,44.78090126871071,44.571655573024486,44.40455767079854,44.160366719787845,44.09170752061161,44.333548521316104,44.6820700315387,44.97304523948432,45.308210478385384,45.502773105277825,45.62851168000433,45.64673627157556,45.32667563948516,44.90254794009104,44.52354580552997,44.148965416819465,43.912978981308484,43.87520477646025,44.177680220785625,44.18590988545289,44.19595245653247,44.155206486134176,44.06036864654142,43.742502985836545,43.6736932079367,43.65165883822373,43.48108542802048,43.419860434102056,43.605129216181865,43.61494885905466,43.50037464383523,43.428455433025704,43.086715633001326,42.83949877535302,42.666417346788954,42.67628848251455,43.112993690164345,43.29679063973636,43.27073072304536,43.62937873941138,43.69892105160417,43.87649662407224,43.84322122778471,43.490165215755056,42.546568490120656
17,40.325744101315756,41.05533108822716,42.28459146202764,43.30993060782397,43.88805045469555,44.27127087269008,44.63745760661009,44.32773523219944,44.27098455972844,44.15954303271516,44.01311924239037,44.583037287400934,45.24617464139003,45.67690085366564,45.7778174781222,46.289327117180584,46.322740527860766,46.611552826929405,46.05485268936866,45.814018345626664,46.31701634227215,46.723517917271266,46.918105703438755,47.11916755868897,47.0813411512944,46.51204838132215,46.04129332117714,44.987008132129034,44.88545512158367,44.71556129074195,44.16985994412947,43.87827541479623,44.59095121357012,43.99517463913475,43.60775299447284,42.89811536423075,42.737028207227105,42.5322939773423,42.45501415217339,42.05461382212201,41.84233207922953,41.595219553417,40.976438478863535,40.61419286431485,40.08900983415712,40.32681599261525,41.52693878818065
18,42.20645765438107,42.87727451681265,42.89362288117835,42.95587121690032,43.30850539658108,43.50340369847047,43.60066900017913,43.669509267945415,43.93961934704805,44.0209575991238,44.161105976438705,44.125096142629964,44.0366307198199,43.87672058348431,43.78917383078777,43.63019425063527,43.732495037009336,43.62429619719626,43.58171999226876,43.32980385817048,43.16343786447796,43.057078558041326,43.13654623173042,43.27756286744315,43.544693570711694,43.822383650422715,44.21110514130268,44.510224593871776,44.49442662347282,44.84791956402383,44.9611947175116,45.07380993949874,45.08304246619453,45.04850593912868,45.17357301346372,45.27754273634427,45.46980274645859,45.21240830357596,44.980094844095454,44.58726659524933,44.15229994001285,43.71367510065507,43.479130740405125,43.38727923812358,43.52160392208575,43.5209557480323,43.706118790373075
19,41.460823444100846,42.59333312972069,42.83364303946021,43.104232955937064,43.00234614978723,43.193268617896585,43.279722748282985,43.28355184052338,43.4192586098302,43.64851355238113,43.73339016928166,43.732444951956246,43.85616569525167,44.16444373789684,43.97657803858003,43.588839532547986,43.714733070991755,43.93485101650883,44.24437101511524,44.341098251550015,44.3273078615812,44.61645695431498,44.73864501830501,44.9602115346675,45.098625934429194,44.9404385710321,44.57336137546484,44.72771560179355,45.09351877685244,45.836227528426434,46.05877334465825,46.08705170100222,45.80410522742896,45.52460599086745,45.242833075178666,44.62376583536142,43.83153772866109,43.43413349682766,43.345899988288465,43.45701475729159,43.95000813866245,44.26715265643998,44.664984685762896,45.40662169510234,45.53252245809419,45.75552781799627,45.71941012443467
20,42.99482898252232,43.579410459052994,43.53500143590084,43.82623190954984,44.400618764968904,44.68690479537239,44.90952606515134,45.09530410275234,45.809713552122616,46.2952677111122,46.523643880372276,46.43265504712578,45.924130013276816,45.75579676142669,45.403943892557955,45.21522804021054,45.01693695440131,44.6651929906748,44.395253018744086,44.45180341604605,44.47105234018625,44.68071733377977,45.246748370351696,45.35440044106067,45.40450211004652,45.076339652789855,44.435605830264414,44.05251351001146,43.182536120434094,42.285543188205125,41.18407155364914,40.668056188396235,41.17674056707018,42.05540619015196,43.29146682295405,44.246558480346714,45.51435923225157,46.12512882240197,46.7977638457101,47.19286444414929,47.18739166563165,46.31124331674472,45.644275059874786,45.39287613952809,44.948957291974416,44.069411173290014,44.01621401558134
21,41.638037970190794,41.85025013098843,42.332611834055186,42.88143692788426,43.364951134213385,43.78584398537881,43.925937878016654,43.69804350473616,43.60244819097454,43.1982802812775,42.794207553291216,42.623293074605044,42.43932076695936,42.34383427454451,42.399588640585556,42.629209124041054,43.19512312445522,43.589040604876004,44.43056636961654,44.95646698746453,45.55225574121887,46.07694315686306,46.26394893183731,46.46836255841012,46.57423159281845,46.42622683930001,46.394831172608995,46.135621763235406,45.992491936830504,45.64257042806748,45.14995092205826,45.05201180405161,44.68427440480137,44.53305797055841,44.441768456666374,44.43115425683669,44.5061112653359,44.29488296965322,44.675974966918865,44.59289614515816,44.45282011603275,44.27298602383223,44.08368352793743,43.715132568036395,43.26142325685764,43.32008325850442,43.449003070219334
22,40.88675466833582,42.229864836894976,43.38144419381975,44.652351736464155,45.42314786392416,45.63835589143388,46.150260100531554,46.162681032279515,46.05220818264484,45.88246390063819,45.32275663276142,44.55666270287025,44.70684677681117,45.108442098208435,45.68393705422469,46.24998794104079,46.862949488471614,47.012825720682414,47.67053391050196,47.64043625293795,47.19685408495228,46.28464506211048,45.121662581441086,43.93546785696195,42.82510037599662,41.61391254311444,40.248949157831994,40.18597108261282,40.94259231012144,42.404291010334695,43.98138391343309,45.80530370324085,47.595644917386316,48.565652861348156,49.23394900242179,48.97431527864124,48.80832854849545,48.11874097974012,47.01661281238713,46.39004506101663,46.1309581678516,45.708658689370424,46.22395075010258,46.46698794427576,45.94736067988924,45.95443495943958,45.662777285622774
23,41.879899667294104,43.22709239008955,43.435474807385056,43.94700420203502,44.28642702963875,44.77114474296289,45.20466064384297,45.4477289503973,45.56675240337601,45.87324653115324,45.81708837773966,45.830686926663404,45.82819602910911,45.68607394326655,45.66437280953238,45.7314085639024,45.87842557925067,45.76337111896546,45.63215699351409,45.51259118342903,45.49944879209827,45.56849583448522,45.64892067244876,46.0378331348899,45.96902432393117,46.05380890893599,46.3055543102033,46.640361042087775,46.670229411389876,46.75414735855549,46.912519147426345,46.927146902174755,46.92748278474969,46.835006068350445,46.80588377822522,46.669341257054796,46.74458021200319,46.95675553728388,46.91149672459046,46.86967232825235,46.62045835332844,46.29753351686752,45.447294382879626,45.446929774786476,45.26885773608476,44.93982722123621,44.4896605781244
24,43.57811346202027,43.7881704580346,44.11732283613216,44.6395606949051,45.16355696085376,45.45790098851456,45.86958235790589,46.06671651090489,45.954460292228774,45.83284773505737,45.67353307640862,45.61211709603887,45.417436748707836,45.482915799807934,45.529718773681026,46.027525807369386,46.32794865778127,46.34196338518659,46.17618428709908,46.20050687540388,45.956533584747746,45.733172322843785,45.29499628448727,44.937201215172564,45.034806201439615,44.905337423946996,44.60470320797576,44.648807480277334,44.773395509370715,45.11474596355982,45.20995199695251,44.99881291202366,45.17924968997955,44.996968292910594,44.68216811668742,44.88200498472388,44.914686797310985,45.058931729429574,44.63171215980232,44.065711591972395,43.52657883877925,43.15641752629735,42.95326520157693,43.23352197209363,43.61091486304725,43.741067193062285,43.688387200818
25,42.871636931546426,44.00569409142801,44.011310049594286,43.96469949635147,44.17691435435123,44.107502302338744,43.98139928440424,43.90442691561741,43.51150732769576,43.64505786187146,43.58466137218793,43.84634903993314,44.07392179478708,44.093162993610356,44.274710169475554,44.48905706367256,44.38404532483873,44.25181167137729,44.01479871262982,43.94896069824456,43.72240846731495,43.42654451785503,43.334168577775245,43.366471849796376,43.426157942341014,43.42236916742735,43.405575960135444,43.29632975775138,43.59554196216446,43.83061333334926,44.12460775448287,44.699877588850484,45.03065220261853,44.822471757740196,44.76628030182777,44.9031024071795,45.382650210797145,45.60733879818534,45.394725059506655,45.27607643637889,44.92685803584521,44.914493849563684,44.66686191919503,44.75368677704302,44.718985960655345,44.64939081460432,44.22246514658174
