seed,t_160,t_200,t_240,t_280,t_320,t_360,t_400,t_440,t_480,t_520,t_560,t_600,t_640,t_680,t_720,t_760,t_800,t_840,t_880,t_920,t_960,t_1000,t_1040,t_1080,t_1120,t_1160,t_1200,t_1240,t_1280,t_1320,t_1360,t_1400,t_1440,t_1480,t_1520,t_1560,t_1600,t_1640,t_1680,t_1720,t_1760,t_1800,t_1840,t_1880,t_1920,t_1960,t_2000
18,42.40717088360917,42.716311196630244,42.51777363804588,42.858029797420706,44.02106982370661,44.02958765244899,43.62608984505005,43.83708762796262,44.2101865858306,43.97369727345458,44.30297807604732,44.34028944824557,44.35847392317388,44.22006084609266,44.190282684445286,43.85216547400657,43.513540377837074,43.44570022888587,43.9326890967972,43.155726990546974,43.08585356508101,42.987479375454654,42.74980325377345,42.643088698215855,42.64118751724618,43.479871472079964,43.85719539184662,44.431001122791706,45.124316526862906,45.57771604163207,45.24337236267898,44.695825470750414,44.71871458768635,45.6155122674824,45.80213724279567,46.30590938179325,46.02302467397497,45.67559441681898,44.79517625659917,43.27192042834735,43.41485955007937,43.02266436047537,43.52205114160894,43.262907009100005,42.61741250947288,41.9395339626814,40.952343279060784
19,41.46770407458368,41.58480006090923,42.728530659496805,42.071542219720136,43.61822716750527,42.93569310942111,42.10542669912464,43.637526717711246,44.37760571447164,44.59711926625912,44.042263593591926,44.2224863596846,44.432859992005085,43.771130832567025,43.69501193967378,42.95344892930151,42.83851255785637,42.42037004481933,44.2101308597778,45.19387343998113,44.959336589245034,45.55167841418528,45.5198316592585,45.718858544037644,46.07286855433584,45.336137474047206,44.918277706447725,44.9882495887923,45.042661060328115,46.603802413779086,46.15800068721893,47.02507421134379,46.55189085811082,46.699107049573136,46.81752891492798,46.58473466709411,45.64051390898523,43.488461645226806,43.43054920112198,44.389581152669045,44.5788611524864,44.697115700047945,44.96070255683706,46.12402812478634,47.1840709046057,47.86942078836072,48.1406640744451
20,44.712085263809335,43.02134314399587,43.55752724864342,43.61899866255391,44.27531542454004,44.718036458117126,44.328978638341326,45.044960199503976,46.291363353954324,46.72886564102857,46.94809212534291,46.635718177285575,46.95659892910022,46.23841911580165,45.850179811369614,44.931615096788505,44.334801585157415,44.4345887133725,44.39394000011996,43.81533745311276,42.73282814711234,42.984850816885086,42.763836142944534,42.44384368931703,42.841564913995256,43.31111588618573,43.561226811485184,43.909425062764804,42.48575895262251,41.60917134978418,41.44083438320167,41.23353225205356,41.93379169747205,42.416530363409954,43.84417772073871,45.27431276432067,46.00932954027325,46.83053141420009,47.471266434442825,47.33121347302854,46.835888019266974,45.68647084952163,45.39641339554918,44.78296132038456,44.40274980507211,44.85832612833178,44.93747176528957
21,40.65043353701899,40.87292403209763,42.577282427565656,43.469891284747035,44.40451939239992,44.053789740466435,44.194910431528136,43.928670566755585,43.879350118594054,43.882773036050274,43.065570224566784,42.685109493619706,42.54905330565902,41.60071519299164,41.51185602172165,41.96586471659884,42.03859245364229,44.79639862772447,46.76191460748841,47.312226919146674,48.17164757127975,48.59661635011712,48.52267815742212,48.69383844601796,49.37188469837017,48.74398819008536,48.11235502107647,48.087895448947535,48.297292862121424,47.32100971143249,47.17882077488955,46.378296988142104,46.177952676966065,47.40742201769371,46.987346136973855,45.03261817981736,44.86820613516058,43.25622996497635,44.11314396710626,43.903678314048705,43.638531630859816,44.38051873325132,42.41430620345854,42.84433610946307,41.246649226924504,41.18958368936412,40.22221768006788
22,42.070195010365744,42.92541788611642,43.53834824894346,44.818276397810536,45.50681604774319,45.70952204812143,46.27736736399742,45.156568103989116,45.42884442875361,46.01715042763872,44.83560966884914,45.07581403040853,45.47890614753354,45.528357049642786,46.101700094631575,46.51504162370029,47.27046421997666,47.417451032406234,48.16723525200566,48.456985099077905,47.76087264020251,46.265782685005775,44.83145316267888,43.7524929548442,42.68191631184825,40.88954382310933,40.68693097265853,40.6218957370539,40.63503030156571,41.92817095618007,44.12886188995976,45.524045121577984,47.060861350252715,48.46169015440536,49.70498917717141,49.44061120715649,49.036850909572074,48.56244058652182,47.03401928905494,46.76188500566107,45.68699445136131,44.6543249349339,45.07361116070797,45.55551973980746,45.25437396918331,45.05313184907413,45.61228227764719
23,44.18859680106659,44.442405493558354,44.18114174096273,44.46250832998156,45.01352681168467,44.957690633706136,45.286940252168606,45.60215386435882,45.939559552821585,45.59566497022074,45.845857730922035,45.36882311132353,44.71833853951189,45.20372630717601,45.34519656717678,45.61990070901677,45.5528370755231,44.912195260472856,45.277475079903724,45.103012621133864,44.820328887350755,45.0588988505173,45.25023697860141,45.300196296630965,44.71379677838698,45.79650769656933,46.09727106264825,46.60028977594722,46.841848780559914,47.316773886485166,47.7402503341966,47.85974815757471,48.44503771240329,48.43685137493665,48.75985382871063,47.67239777081663,47.89662571460847,47.643737792127915,47.90554658764157,48.18107954545135,48.10997450840708,47.62451992721446,46.82197612399272,46.25877699364837,46.54874854240967,44.52015486322109,42.81270756090449
24,43.87950929190698,43.75098874239211,44.12302001142541,44.58096667414569,44.95525257598785,45.82333560685717,45.92399949563705,46.940202917801955,46.383496775664995,46.15386729127622,45.63666716436382,45.23682745382575,45.148491684404085,45.218923251903604,44.80455881836589,45.97980833831189,45.54014637447694,45.284184807372185,45.75448829106623,46.55396562218373,46.437121740777414,45.65030837628063,45.576813598147545,46.097438884739674,46.02244925827088,46.67884579304365,47.11408432834428,46.92123109023075,46.572228131353974,45.29031378475362,44.95524792826384,45.45138980720764,45.26268091633663,45.145657340474024,44.36401679540746,44.924502741305666,44.50873654308242,45.59972048407416,44.88239159154091,44.65963502131811,44.060005823462824,44.02823185854191,44.47134866617847,44.288772064273786,44.73453117124776,44.45503222224451,44.44223550289076
25,43.651217383972956,44.38962110455778,44.48384308895038,44.43577290064307,44.35473229387204,43.9535758058333,44.28315505376406,44.078406344043735,43.697855602740596,43.51357705443796,43.441390758976375,43.82610650481048,43.912152281333825,43.858148061232924,43.64070626341756,44.06457025384984,44.04364157593925,43.63828581404946,42.99670646593868,42.49864365358761,42.27415251603637,42.1371250540081,41.46742921552607,41.14268974929958,42.24231388627803,42.89571696613815,43.89406172165185,44.189924307797696,44.61705163019479,44.698673247639135,44.15516856457365,43.826983048118066,44.24244371353134,44.70783446238484,44.75964025829525,45.84122789209216,46.473299334152166,45.347378500413846,45.40522524836851,44.85367938509059,44.36654448642777,43.994979991901936,43.82406813004219,44.322559787163186,45.31682274629231,44.37095234559739,43.7694811381074
26,45.22902683004413,45.40822976759336,45.15268903404321,46.174950453148455,46.232079688998915,46.41728776676049,45.83259794236805,46.19829781712481,46.639810823822415,45.87793597385334,45.482811364852296,44.73321430359462,45.18977417237555,44.82393065435546,45.81131549235434,45.64627102749009,44.76655882814765,44.453501139076764,43.54198438653703,43.28714202742355,43.77014117812874,44.12482634062264,44.046487746889824,43.45036366025827,43.681449145597256,43.653108349026354,43.306092678014224,43.86337095487309,44.69691480507389,46.67171663659625,48.54290283648072,49.86285083702083,50.27272624960973,50.60519181549871,49.585698207494666,49.14882777323798,47.68883975160638,46.00886318027886,44.6359483287399,42.58490200354324,41.64883466065859,41.90817457858774,40.985083548707735,41.732430795370725,42.51788639777411,41.769983813106066,42.4771267792466
27,45.51762805873036,45.06535703775654,45.69953270883745,46.16752783869117,46.30651193369441,45.77741613705968,46.56265859506224,46.38082225171283,46.641259306505304,46.769114259891744,46.95776074982818,46.42609706296819,46.514806373456246,46.06996498437748,45.78288730776875,45.48460051196269,45.35169100373554,45.450087938549565,45.73857833510573,45.736745605200944,45.810458350951386,45.97288623761478,45.35039987911902,45.81652538232609,45.197795596890444,44.91975685365524,45.031896305030855,44.39558602768991,44.190348209561705,44.46720972003483,45.002399130756984,45.24274880539382,45.59243853444452,45.72160352693413,45.72554127324265,45.97703525779051,45.88624148133491,46.002493013964866,44.8331552877057,45.45714851726938,44.48036186676545,44.53162874217151,44.3510699591502,44.06263253540426,43.86656986219236,43.214838483795404,42.93852439141372
