t,h_hat_seed_0,h_hat_seed_1,h_hat_seed_2,h_hat_seed_3,h_hat_seed_4,h_hat_seed_5,h_hat_seed_6,h_hat_seed_7,h_hat_seed_8,h_hat_seed_9,h_hat_seed_10,h_hat_seed_11,h_hat_seed_12,h_hat_seed_13,h_hat_seed_14,h_hat_seed_15,h_hat_seed_16,h_hat_seed_17,h_hat_seed_18,h_hat_seed_19,h_hat_seed_20,h_hat_seed_21,h_hat_seed_22,h_hat_seed_23,h_hat_seed_24,h_hat_seed_25,h_hat_seed_26,h_hat_seed_27,h_hat_seed_28,h_hat_seed_29,h_hat_seed_30,h_hat_seed_31,h_hat_seed_32,h_hat_seed_33,h_hat_seed_34,h_hat_seed_35,h_hat_seed_36,h_hat_seed_37,h_hat_seed_38,h_hat_seed_39,h_hat_seed_40,h_hat_seed_41,h_hat_seed_42,h_hat_seed_43,h_hat_seed_44,h_hat_seed_45,h_hat_seed_46,h_hat_seed_47,h_hat_seed_48,h_hat_seed_49,h_hat_seed_50,h_hat_seed_51,h_hat_seed_52,h_hat_seed_53,h_hat_seed_54,h_hat_seed_55,h_hat_seed_56,h_hat_seed_57,h_hat_seed_58,h_hat_seed_59,h_hat_seed_60,h_hat_seed_61,h_hat_seed_62,h_hat_seed_63,h_hat_seed_64,h_hat_seed_65,h_hat_seed_66,h_hat_seed_67,h_hat_seed_68,h_hat_seed_69,h_hat_seed_70,h_hat_seed_71,h_hat_seed_72,h_hat_seed_73,h_hat_seed_74,h_hat_seed_75,h_hat_seed_76,h_hat_seed_77,h_hat_seed_78,h_hat_seed_79,h_hat_seed_80,h_hat_seed_81,h_hat_seed_82,h_hat_seed_83,h_hat_seed_84,h_hat_seed_85,h_hat_seed_86,h_hat_seed_87,h_hat_seed_88,h_hat_seed_89,h_hat_seed_90,h_hat_seed_91,h_hat_seed_92,h_hat_seed_93,h_hat_seed_94,h_hat_seed_95,h_hat_seed_96,h_hat_seed_97,h_hat_seed_98,h_hat_seed_99,mean_h_hat,se_h_hat,h_star
-3.141592653589793,-0.6410211246157438,-1.1027458718135463,-0.9293131547628954,-0.8719790350552548,-0.9273586924902486,-1.08617726771641,-0.902086458054896,-0.7050375634771466,-0.8093989567476181,-0.8069450854946258,-0.7906776498697023,-0.7651115970222332,-0.8226421924068912,-0.8319857091058491,-1.0023930387535547,-1.0431051452885378,-0.9044687648051308,-0.7777933372761403,-0.9090031692373799,-0.8809623500232107,-0.8158946026508203,-1.0945518884070111,-0.8406361026118869,-0.6896931184978059,-0.6495958274419815,-0.8278911282320691,-0.9263770943103209,-0.8968425711444041,-0.7530878043857744,-1.0399319553103779,-0.7576275106467862,-0.9113160644149048,-0.7223475434678717,-0.826591453054426,-0.9796675897210876,-0.9204232778498227,-0.9310515544209572,-1.1647307941534706,-0.8896257492566365,-0.9210246496805081,-0.9395128878998628,-0.7048723957827082,-1.0463282056066259,-1.2956999691348878,-0.9232437631246313,-0.9033693264620348,-0.9960379879765634,-0.6031707558048769,-0.8221576126058824,-0.9080198520901162,-0.7126162379558634,-0.7445044653382791,-0.8828095468770333,-1.031017603882611,-0.8875275696113866,-0.803025088240716,-0.8519372335205404,-0.8349903117386301,-0.7417438780432326,-0.9650716904907455,-0.7905510607394359,-0.9774623076035223,-0.9987906216143136,-0.8092250247832773,-0.9492588589949921,-0.7844175967142526,-0.8808324341495037,-1.0235437501453113,-1.014999648221903,-0.8200075201214574,-0.8428747287202452,-0.9478314308043174,-1.1354227084887691,-1.1402526753522837,-0.9504502239251096,-0.8442286960812689,-0.9052649379802618,-0.9862134933533933,-0.9708359973811289,-0.9986886133680875,-0.9137906475195692,-0.887365671836768,-0.7879892097824842,-0.9737408273293013,-1.056714328806284,-0.8255322434093992,-0.6440373408865775,-0.7209817062193262,-0.6704206483984496,-1.276600556903829,-0.795884644111148,-0.8825356881655712,-0.9827730288031039,-0.7838432257496704,-0.8214671015598682,-0.8629837709559283,-0.9199014158973302,-0.6441443766189225,-0.6834217260346369,-0.7095299159798429,-0.8828158122937404,0.013490793044906302,0.0016453059204081307
-3.1353031788078316,-0.6408931133014448,-1.1020387144640647,-0.9275081729668235,-0.8712175269580693,-0.9169354832003425,-1.0830632385002907,-0.8963064618972112,-0.7045764764437359,-0.8096741584784797,-0.8081377184655612,-0.7909803521271663,-0.7662736741437518,-0.8231346818224881,-0.8296062469876744,-1.0012407844620936,-1.0392639721856214,-0.8964837923692528,-0.7791407121255247,-0.9062204325076664,-0.8675402075649856,-0.8167890695496711,-1.0852801912812708,-0.8374284908195788,-0.6893412931119725,-0.6510881294260276,-0.8282964350987481,-0.9265984407245631,-0.8967743892431201,-0.7542622610703379,-1.0396511718264567,-0.7565201283627582,-0.8973808222957302,-0.7231702401109188,-0.826225749398489,-0.9751864195163571,-0.9216657545600446,-0.9277696884544788,-1.1551972283070029,-0.889841964311685,-0.9198018254292029,-0.9390663203179337,-0.7065204750334827,-1.045094504188073,-1.2893870965652914,-0.9195651509060241,-0.9027815021744923,-0.9960849401474976,-0.6039170343525999,-0.822687760913162,-0.9078846929645836,-0.7140082746452434,-0.7465827260661602,-0.8835737841549176,-1.0231816925364476,-0.8884463292968712,-0.7926249342922276,-0.8499799824121153,-0.8349131563684826,-0.741901827715995,-0.957317754000627,-0.7903793980247014,-0.9763185135927834,-0.9924757027082562,-0.8082146951370808,-0.9501213142131073,-0.7759145249399246,-0.875094734778358,-1.0149905964797448,-1.0141318785551383,-0.8210387414846738,-0.8389395835671127,-0.9410025235543316,-1.1346170349211637,-1.1364810570180537,-0.9450909815511963,-0.8403074718922854,-0.90487346781282,-0.9843056113614448,-0.9730947149049456,-0.9951035080801044,-0.9153593220885949,-0.8866168185319476,-0.7879917814572214,-0.9732795568972534,-1.0470600883688315,-0.8265929606300978,-0.6439500930351795,-0.7234647955785003,-0.6714101902969749,-1.2734691551416333,-0.7969622021109287,-0.8835821297549401,-0.9801721275556238,-0.7833207779096839,-0.8179661652795787,-0.856969854415345,-0.9176626976026485,-0.6450596618775536,-0.6751875039186963,-0.7091105693498836,-0.8807171005930126,0.013352296578256626,-0.004654475437530527
-3.12901370402587,-0.6407499469209412,-1.101292202493073,-0.9256634666465366,-0.8704236218045518,-0.9064136290743114,-1.0798853629957783,-0.890442468906059,-0.7040917527150843,-0.8099294557100256,-0.8093200329669785,-0.7912634813303328,-0.7674258659845633,-0.8236095767099338,-0.8271961102206475,-1.0000471002321891,-1.0353561509248983,-0.8884229884436756,-0.780480419340126,-0.9034101700064383,-0.8539527929159192,-0.8176698403640217,-1.0759119057827888,-0.834170036532961,-0.6889662024317209,-0.6525768418116524,-0.8286829128128748,-0.9267956334649013,-0.8966842916561291,-0.7554272665483484,-1.0393384376049069,-0.7553863707733481,-0.8833062339471809,-0.7239811204942428,-0.8258331474943801,-0.9706369311104743,-0.9228966080379615,-0.9244333107108886,-1.1455474919069388,-0.8900344626034317,-0.9185426062198663,-0.9385879405298504,-0.7081656039375112,-1.0438181767144035,-1.2829732688992292,-0.9158267824318216,-0.9021604035014112,-0.9961039604676745,-0.6046537884769696,-0.8232009149859363,-0.9077221925171379,-0.7153944443614687,-0.7486624896678222,-0.8843208474862344,-1.0152382834107363,-0.8893494864435323,-0.7821131221309088,-0.847982128659442,-0.8348114211683134,-0.7420423175563262,-0.9494831724530286,-0.790184810561771,-0.9751421787200378,-0.9860637021217697,-0.8071692504910428,-0.9509661299513886,-0.7673207175632157,-0.8692656516660122,-1.006337867199747,-1.0132273721339162,-0.8220567142194137,-0.8349384914531672,-0.9340853808632055,-1.1337718054935757,-1.1326401363106897,-0.9396624360027701,-0.8363253333339193,-0.9044518000639771,-0.9823489344727507,-0.975351438285136,-0.9914605501957345,-0.9169176484881527,-0.8858359052898148,-0.787971914787708,-0.972791716800927,-1.0372891128012398,-0.8276410790046467,-0.6438440608059953,-0.725954125212855,-0.672392463859592,-1.2702685888685372,-0.7980290805999332,-0.884614509161212,-0.9775169961210471,-0.7827715715635484,-0.8144089563374255,-0.8508766013433755,-0.9153809575985887,-0.6459657419478363,-0.6668740588907722,-0.7086655312299346,-0.8785759031626721,0.01322090881494184,-0.010954007592733496
-3.1227242292439086,-0.6405920731138437,-1.1005072372862879,-0.9237860346834417,-0.8695988656814126,-0.8958508531557103,-1.0766451954147218,-0.8845027466995958,-0.7035858610750025,-0.8101657042484111,-0.8104921455540737,-0.7915274211698298,-0.7685684010367514,-0.8240679872710455,-0.8247696797187247,-0.998812169035471,-1.0313871036644278,-0.8803081357640963,-0.7818122897495501,-0.9006117271656962,-0.8402087839139369,-0.8185377780614678,-1.0664927933910349,-0.8308679082187291,-0.688568793750417,-0.6540613113647513,-0.8290516105048025,-0.9269697050537979,-0.8965766110930389,-0.7565828351035173,-1.038995729514458,-0.7542322308987726,-0.8691355048105436,-0.7247809314845997,-0.8254150819399384,-0.9660280489792878,-0.9241173082299055,-0.9210496397810619,-1.1358077313438457,-0.8902035382538701,-0.9172517704918461,-0.9380790971254497,-0.7098077416245636,-1.0425006740131315,-1.276464139622811,-0.9120309603640919,-0.9015066966137635,-0.9960960149306691,-0.605381208036959,-0.8236986095775166,-0.9075334822162278,-0.7167749199329865,-0.7507444100657628,-0.8850512874201799,-1.0071951518837357,-0.8902377082088444,-0.7715180575010478,-0.8459487187816648,-0.8346859941483615,-0.7421675580357623,-0.9415964220724291,-0.7899695386678691,-0.9739400585795295,-0.979543364559412,-0.8060888544532268,-0.951794587106688,-0.7586622190676948,-0.8633523818276103,-0.9976045180813706,-1.0122885015648504,-0.8230612170188152,-0.8308730907151602,-0.9270909766410433,-1.1328894871831006,-1.1287346133327811,-0.9341838126518098,-0.8322876800065753,-0.9040000404731908,-0.980344689154474,-0.977607981605991,-0.9877712620725373,-0.9184653008662403,-0.885025021832845,-0.7879304840548973,-0.9722858780768675,-1.0274254051528837,-0.8286768425731682,-0.6437205562379523,-0.7284501625577136,-0.6733682927914559,-1.2670014679227992,-0.7990863031163163,-0.8856335300664698,-0.9748096504058389,-0.7821973152102719,-0.8108016413156935,-0.8447151985518357,-0.9130640616433183,-0.6468625681616185,-0.6585104270509374,-0.7081938213535963,-0.8763985893355417,0.013097295819831729,-0.017253041352322886
-3.116434754461947,-0.6404182768031355,-1.0996849030394702,-0.9218810840979366,-0.868744884509126,-0.8853031660222848,-1.0733447764463104,-0.8784952433101125,-0.7030613797314551,-0.8103838774263266,-0.8116541175593099,-0.7917725058709599,-0.7697015374442521,-0.824510878833131,-0.8223347875846096,-0.9975358432070074,-1.0273607827361835,-0.8721548835883546,-0.7831359836587826,-0.8978655058312057,-0.8263270263010867,-0.8193937070869548,-1.057060863591019,-0.8275275316600235,-0.6881500421828493,-0.6555409517028659,-0.8294032849463413,-0.9271217071339488,-0.8964577671637244,-0.7577290003403543,-1.0386249661307996,-0.7530617683686524,-0.8548982290663361,-0.7255704842008956,-0.8249728149148927,-0.9613683483598408,-0.9253292311750374,-0.9176252176760791,-1.1259989525633927,-0.8903494973896786,-0.91593372917789,-0.9375409069225976,-0.7114468263060947,-1.0411432289539064,-1.269865501117856,-0.9081776196393747,-0.9008212804382154,-0.9960620805960949,-0.6060995223068832,-0.824182357550377,-0.9073199080295762,-0.718150141746281,-0.752829359648417,-0.8857655250657742,-0.9990612518562509,-0.8911116933628362,-0.7608649401813352,-0.8438847459634482,-0.8345377312804613,-0.7422781734425103,-0.9336843756261572,-0.789736025368776,-0.9727185420506856,-0.972902077442737,-0.8049738546882905,-0.952608059415671,-0.7499595444844651,-0.8573611817460929,-0.9888047970761917,-1.0113175828809635,-0.8240520438081593,-0.8267453498546917,-0.9200319392521052,-1.1319723574738751,-1.124768148591457,-0.9286783443252418,-0.828199827862613,-0.9035181279394962,-0.9782941578003679,-0.979865499067563,-0.9840454694883976,-0.9200019548678735,-0.8841863593287891,-0.7878684076759134,-0.9717680203908685,-1.0174925990045196,-0.8297005222207738,-0.6435810194967106,-0.7309528404303167,-0.6743383775423251,-1.2636706451470638,-0.8001347128519608,-0.8866398870255023,-0.9720514339729305,-0.781599713449541,-0.8071499820405048,-0.8384938138459099,-0.9107199443654137,-0.647750055244341,-0.6501231695961334,-0.7076941704994475,-0.8741908726848173,0.012982032193814186,-0.023551327543136047
-3.1101452796799856,-0.6402243097856477,-1.0988263077139053,-0.9199527517387827,-0.867863074444934,-0.8748175050938816,-1.0699862338493222,-0.8724252330691797,-0.7025214226507848,-0.8105850721133193,-0.8128059058358306,-0.7919990025136451,-0.7708257040730592,-0.8249391079438098,-0.8198984447824111,-0.99621799927219,-1.023280398773973,-0.8639749031269446,-0.7844515013202464,-0.895209343528407,-0.8123359344082814,-0.8202382838854549,-1.0476405722693016,-0.8241532076504479,-0.6877108841927977,-0.6570154225377891,-0.8297382176411308,-0.9272525349763231,-0.8963355395853085,-0.7588658131241592,-1.0382275135167816,-0.7518786169452955,-0.8406206091023165,-0.7263505117774431,-0.8245074877173582,-0.9566654196992266,-0.9265334908574712,-0.9141660382333878,-1.1161424094078427,-0.8904726048836221,-0.9145927118462565,-0.9369745395035145,-0.713082781871292,-1.0397470528186072,-1.263183721682311,-0.9042688241405017,-0.9001053988045493,-0.9960031375616779,-0.606808991074063,-0.8246537201590444,-0.9070828820019168,-0.719520524379424,-0.7549181922905444,-0.8864638518092914,-0.9908459051060285,-0.8919720973880227,-0.7501789499417129,-0.8417953338193014,-0.834367412521003,-0.7423732727358898,-0.925777540724205,-0.7894868208900863,-0.9714803123119733,-0.9661334663277965,-0.8038253489265839,-0.9534080693526443,-0.7412283053926316,-0.8512968459403538,-0.9799513412368945,-1.010316786444634,-0.8250290124406428,-0.8225581835805684,-0.9129227156779187,-1.1310221874673463,-1.1207439507314705,-0.9231649374176101,-0.8240670111427966,-0.903006173236794,-0.9761987543114121,-0.9821247577675423,-0.9802925784023993,-0.9215273168971029,-0.8833221036609502,-0.7877866514600016,-0.9712432032350193,-1.007512945759565,-0.830712414687083,-0.6434271619852284,-0.7334618020565045,-0.675303633589377,-1.2602795767864523,-0.8011750976454738,-0.8876342863918245,-0.9692436016050359,-0.7809805536924882,-0.8034602200977101,-0.8322199854190564,-0.9083554589855147,-0.648628165304075,-0.6417377984586929,-0.7071652765556955,-0.8719580698949408,0.012875601511929463,-0.02984861702158214
-3.103855804898024,-0.6400045353633459,-1.0979325162230114,-0.9180049331868778,-0.8669546741618157,-0.864434491318069,-1.066572714350917,-0.8662879869877713,-0.7019692707128355,-0.8107704378294585,-0.8139474602273027,-0.7922070540037485,-0.7719413729142454,-0.8253534968161973,-0.817470023993689,-0.9948587420838306,-1.0191497063324906,-0.8557827975063574,-0.785759009479019,-0.8926756241321385,-0.7982723473257636,-0.8210721800044145,-1.038250201813284,-0.8207488924248052,-0.6872522920802822,-0.6584847060132926,-0.8300566832789804,-0.9273630224089096,-0.8962259898805911,-0.7599932823363665,-1.0378041819223771,-0.7506847529679712,-0.8263307287934367,-0.7271220878100286,-0.8240201181087383,-0.9519256083474557,-0.9277307904283689,-0.9106776465342179,-1.1062601666424001,-0.8905731181972031,-0.9132333349396076,-0.9363815365842094,-0.7147155092729138,-1.0383134524970639,-1.2564259554581216,-0.9003102341932419,-0.8993610858331742,-0.9959202088282154,-0.6075098777455601,-0.82511405240167,-0.906823784862044,-0.720886377678351,-0.7570117944326116,-0.8871465367872955,-0.982557831040595,-0.8928196347477222,-0.7394863843810526,-0.8396854185422993,-0.834175746262726,-0.7424522168611152,-0.9179024803472373,-0.7892246239466951,-0.9702256410733092,-0.9592317609118166,-0.8026456211703707,-0.9541963475553623,-0.7324850879944904,-0.8451641033214585,-0.97105676788361,-1.009288288920008,-0.8259919280071228,-0.8183141109533416,-0.9057769974964529,-1.1300400189839133,-1.1166651496064306,-0.9176644469450252,-0.8198947845723559,-0.9024646009597594,-0.9740600764992373,-0.984386379618309,-0.9765223995971043,-0.9230411106931565,-0.8824344409588014,-0.7876861923060405,-0.9707169050249931,-0.9975086719289177,-0.8317128049534497,-0.6432608068728716,-0.7359765155399698,-0.6762651425182842,-1.2568319560670083,-0.8022081942436097,-0.8886174273650445,-0.9663874172141539,-0.7803415616238678,-0.7997387665974731,-0.825900221930755,-0.905976207041312,-0.6494968327104387,-0.6333784112181329,-0.7066062202455807,-0.8697054404170889,0.012778396699474268,-0.03614466068349766
-3.097566330116062,-0.6397531010937278,-1.0970045884183588,-0.9160405276173824,-0.8660209529163889,-0.8541888600794332,-1.0631083717112304,-0.8600670996953284,-0.701408202886104,-0.8109411243365738,-0.8150788289725059,-0.792396740090809,-0.773049013904343,-0.8257548179645111,-0.8150582030091953,-0.993459665314794,-1.01497296667505,-0.8475937006825056,-0.7870590879946233,-0.8902924431343138,-0.7841704887016476,-0.8218961598855152,-1.0289020958599906,-0.8173194587469208,-0.6867752863976058,-0.6599487502603649,-0.8303588874261107,-0.9274539576816301,-0.8961478483912231,-0.7611114160612605,-1.0373552394656187,-0.7494813782061566,-0.8120654605274211,-0.7278864791467776,-0.8235115681745695,-0.9471544281898288,-0.9289214757401507,-0.9071652506632351,-1.0963743783933069,-0.8906512935652091,-0.9118603404375354,-0.9357638654218279,-0.7163448213465013,-1.0368439538045384,-1.2495995410092693,-0.8963080127834786,-0.8985906155434424,-0.9958144166752563,-0.608202454665899,-0.825564677137389,-0.9065441999415569,-0.7222476390005762,-0.7591111970261348,-0.8878138287065583,-0.9742060394164497,-0.893655058296605,-0.728815093243135,-0.8375587551747166,-0.8339634245124354,-0.742514970374615,-0.9100823311615116,-0.7889516951691977,-0.9689537464454929,-0.9521904711133979,-0.8014369385968059,-0.9549746172611213,-0.7237502788126235,-0.8389666923417778,-0.9621342611055503,-1.008234425800823,-0.8269405893403696,-0.8140149416034337,-0.898606787785031,-1.1290268040090607,-1.1125342749078073,-0.9121981907581542,-0.8156886750359862,-0.9018939283760551,-0.9718801103740109,-0.9866505788608655,-0.9727408467644723,-0.9245431421810797,-0.8815254632790372,-0.7875678784161999,-0.9701993977743513,-0.9875020016757938,-0.8327019546283622,-0.6430836979725376,-0.738496420642468,-0.6772239894365066,-1.2533315699411016,-0.8032346643080865,-0.8895900153671993,-0.9634841417627982,-0.7796843431297166,-0.7959924312002524,-0.8195407001032193,-0.9035871461516907,-0.6503561203050093,-0.6250694792091087,-0.7060172281142663,-0.8674380547372194,0.01269070883655921,-0.04243920947400078
-3.0912768553341006,-0.6394641389265558,-1.096043622367644,-0.91406203641702,-0.8650631188430841,-0.8441146710043839,-1.059597399763927,-0.8537438027735362,-0.7008414242420955,-0.8110982715340079,-0.8161999757717087,-0.7925681532261748,-0.7741490983766576,-0.8261436273940488,-0.8126681449975672,-0.9920224163803866,-1.0107546002316448,-0.8394227440783091,-0.7883521322949099,-0.8880875675470179,-0.7700632974143105,-0.8227108436930095,-1.0196019015202893,-0.8138700123357427,-0.6862808558810873,-0.6614074854259273,-0.8306450225182518,-0.9275261226046446,-0.8961203160436781,-0.7622202061171759,-1.0368813025218433,-0.7482693753133147,-0.7978649356715408,-0.7286449172779084,-0.8229826583481965,-0.9423571667587205,-0.9301060706225508,-0.9036340436634127,-1.0865080337248685,-0.89070738511309,-0.9104784658883367,-0.935123633286017,-0.7179704829414044,-1.0353401554810673,-1.2427117767943665,-0.8922742837660707,-0.8977964139293091,-0.9956868888312428,-0.6088869629991289,-0.8260069738751127,-0.9062461689242891,-0.7236038107888686,-0.7612175119804814,-0.8884659632943637,-0.9657996024751621,-0.8944789963074522,-0.7181883563278717,-0.8354191838773086,-0.8337311315220136,-0.7425615838756627,-0.9023373913631048,-0.7886701479163931,-0.9676635898819601,-0.9450052389642072,-0.8002013347830528,-0.9557444854788304,-0.7150456097049052,-0.8327079277569425,-0.9531975770254455,-1.0071573449592697,-0.8278747429488955,-0.8096624521596762,-0.8914231826042993,-1.127983931833064,-1.1083533921217046,-0.9067874879314886,-0.8114535326145521,-0.9012950524023472,-0.9696609865816248,-0.9889177410942498,-0.9689519693612746,-0.9260332396579777,-0.8805972247797476,-0.7874324976126329,-0.9697043894516995,-0.9775150478831129,-0.8336800992450363,-0.6428975229059626,-0.7410209773021044,-0.6781812593414505,-1.2497821046929734,-0.8042551140098048,-0.8905526092160867,-0.9605350325686478,-0.7790105512413866,-0.7922287715523577,-0.8131488548915509,-0.9011924063288541,-0.6512064963449544,-0.6168330589967166,-0.7053988039284125,-0.8651608842734454,0.012612745297518676,-0.048732014397341455
-3.084987380552139,-0.6391317713800326,-1.095050799902681,-0.9120711063658522,-0.8640823699045861,-0.834245993140299,-1.0560439851654078,-0.8472997777821121,-0.7002713681897739,-0.8112428622698202,-0.8173106378827741,-0.7927214011680245,-0.7752421445793928,-0.826520315221779,-0.8103040614819372,-0.9905483535472293,-1.0064993373210231,-0.8312849450735236,-0.789638311544647,-0.8860835198387065,-0.7559805670966995,-0.8235168351442237,-1.0103530971881298,-0.8104057576628971,-0.6857699639641139,-0.6628608407609973,-0.8309153428932365,-0.9275802946910674,-0.8961553139717893,-0.763319617984456,-1.0363828443389336,-0.7470499551168037,-0.7837689843852758,-0.7293986232795131,-0.8224340420476208,-0.937539588636128,-0.9312850684367708,-0.9000892166629573,-1.0766847154854702,-0.8907416448719687,-0.9090920489774015,-0.9344632699067468,-0.7195922030605756,-1.0338036537170179,-1.2357699029249094,-0.8882227473534954,-0.8969809145479948,-0.9955387567735022,-0.6095635679442257,-0.8264423174860486,-0.905932438243231,-0.7249543215067425,-0.7633318431277294,-0.8891031744416953,-0.9573481430072475,-0.8952920255198055,-0.7076269518975522,-0.8332702176298212,-0.8334795574885654,-0.7425927035063598,-0.8946850817684862,-0.788382136890788,-0.966353694356922,-0.9376801315360987,-0.7989409808459533,-0.9565075519868486,-0.7063930252019865,-0.8263929918652124,-0.9442604850814647,-1.0060587679680661,-0.8287940876412414,-0.8052584606851578,-0.884237661678938,-1.1269129511911617,-1.1041246343631785,-0.9014535058981181,-0.8071945738928057,-0.9006689528376595,-0.9674045270261307,-0.9911880385909297,-0.9651597823095005,-0.9275112288083464,-0.8796518082997746,-0.7872808713527006,-0.9692424283894852,-0.9675685124995121,-0.834647500233483,-0.6427038770311724,-0.743549725872874,-0.6791381322412886,-1.246187230510317,-0.805270014214183,-0.8915056510467031,-0.957541349509221,-0.7783221102359054,-0.7884553816969486,-0.806733760685197,-0.8987963305139459,-0.6520485451787686,-0.6086860161833858,-0.7047514564583022,-0.8628787009001746,0.012544634799275412,-0.05502282652675384
