t,h_hat_seed_1,h_hat_seed_2,h_hat_seed_3,h_hat_seed_4,h_hat_seed_5,h_hat_seed_6,h_hat_seed_7,h_hat_seed_8,h_hat_seed_9,h_hat_seed_10,h_hat_seed_11,h_hat_seed_12,h_hat_seed_13,h_hat_seed_14,h_hat_seed_15,h_hat_seed_16,h_hat_seed_17,h_hat_seed_18,h_hat_seed_19,h_hat_seed_20,h_hat_seed_21,h_hat_seed_22,h_hat_seed_23,h_hat_seed_24,h_hat_seed_25,h_hat_seed_26,h_hat_seed_27,h_hat_seed_28,h_hat_seed_29,h_hat_seed_30,h_hat_seed_31,h_hat_seed_32,h_hat_seed_33,h_hat_seed_34,h_hat_seed_35,h_hat_seed_36,h_hat_seed_37,h_hat_seed_38,h_hat_seed_39,h_hat_seed_40,h_hat_seed_41,h_hat_seed_42,h_hat_seed_43,h_hat_seed_44,h_hat_seed_45,h_hat_seed_46,h_hat_seed_47,h_hat_seed_48,h_hat_seed_49,h_hat_seed_50,h_hat_seed_51,h_hat_seed_52,h_hat_seed_53,h_hat_seed_54,h_hat_seed_55,h_hat_seed_56,h_hat_seed_57,h_hat_seed_58,h_hat_seed_59,h_hat_seed_60,h_hat_seed_61,h_hat_seed_62,h_hat_seed_63,h_hat_seed_64,h_hat_seed_65,h_hat_seed_66,h_hat_seed_67,h_hat_seed_68,h_hat_seed_69,h_hat_seed_70,h_hat_seed_71,h_hat_seed_72,h_hat_seed_73,h_hat_seed_74,h_hat_seed_75,h_hat_seed_76,h_hat_seed_77,h_hat_seed_78,h_hat_seed_79,h_hat_seed_80,h_hat_seed_81,h_hat_seed_82,h_hat_seed_83,h_hat_seed_84,h_hat_seed_85,h_hat_seed_86,h_hat_seed_87,h_hat_seed_88,h_hat_seed_89,h_hat_seed_90,h_hat_seed_91,h_hat_seed_92,h_hat_seed_93,h_hat_seed_94,h_hat_seed_95,h_hat_seed_96,h_hat_seed_97,h_hat_seed_98,h_hat_seed_99,h_hat_seed_100,mean_h_hat,se_h_hat,h_star
160.0,45.01603200444926,43.85447648084701,41.892936740838934,43.903831265936596,44.79746871371637,43.147812137146076,43.52501602821239,44.304483046393955,41.33016337075776,41.55876358143162,41.686136065645755,44.76889788005502,42.066317536709,43.14702008501892,43.37264618337588,42.38666766382356,43.40760804502495,43.805186861267714,41.759852839728005,43.13262071668542,40.10803400241588,42.16106472782069,43.416265556067714,43.54254466425871,43.82306019834907,43.755661432826,43.95245254589575,43.320449859359016,42.566494160203874,45.285812327576764,42.402014474835816,43.38058778472051,44.97264164368379,41.747487088567,42.7202419114143,42.36059379373552,44.11495112539501,43.71898845082265,44.875444898573335,43.23480164602054,41.78010784287139,43.698217735982524,42.138167298465085,43.5522077436355,43.536707172515705,41.91456308243945,44.20500926288747,44.38294557840975,45.11672757412492,44.40353777806542,43.624906590010994,42.83338519297389,42.4138979879243,42.39387359613651,42.487749000642616,43.98791799876551,42.83514157381494,44.314323728415644,40.26090479977201,44.73945316799159,43.43151168322701,42.62567412768976,44.577027698578156,42.12758481569015,42.60959633725763,44.091578883294446,42.323660447735634,42.81286413895451,44.435833964216954,43.75702461124339,43.545949022860526,45.23753374964956,42.72020659232421,44.04626540785246,43.66777716159813,44.67649732042634,44.73395828800689,45.13603919429976,43.732272842028436,44.14657059433914,40.99266238868739,43.975333949738506,43.70700038217573,40.4164141228805,43.72210979958703,42.9332568254861,42.318826538566746,42.98206569306974,42.44433672652002,41.99916393430989,43.11748248333152,42.53260538669083,43.882640358338946,43.5863314053542,42.99486065919862,44.27078889338167,41.28998559707992,42.69037490871088,41.893639027082145,44.15007354449985,43.23278653751414,0.11383282478620516,43.40902445040818
200.0,45.129741048950066,43.935314928805454,42.02219589292605,43.95767596612254,44.87479491722799,43.31561127094462,43.598854898606234,44.36139380409142,41.76287929519208,41.67952442475363,41.73134981025172,44.73469585533903,42.23442107524859,43.216315074862656,43.49761481712608,42.46857531097754,43.52992387908274,43.88296027537692,41.90272233336118,43.25535507682765,40.41583270341613,42.34163038178508,43.63429213748512,43.66985819822304,43.913812850072915,43.899385920789015,44.05522142766887,43.45235027117886,42.68089698565895,45.35033399085171,42.5365501777262,43.4958938099931,45.01480172086299,41.90496964278081,42.87437914176978,42.63087793036635,44.18823612695919,43.81722651429148,45.069215992639386,43.36322723946141,42.02815300928252,43.81250629561832,42.24903963235539,43.80044419438515,43.60024614613945,42.06051458270297,44.261923556595605,44.48108154737649,45.16843141561107,44.51126769096672,43.71340094784472,42.95467558903209,42.51963595793177,42.46839712394227,42.706179792395446,44.09554259684292,42.9272348452084,44.40989732017504,40.398880375979886,44.8341875560416,43.48578364726286,42.71434368229798,44.678547908434524,42.22096846993462,42.751341934266364,44.158155527709056,42.447225187829915,42.933109098291425,44.421727907560694,43.86685463280439,43.63702526024047,45.34732078051104,42.824989059671005,44.142668630987984,43.74318020139843,44.722551249648276,44.794512314288596,45.230257369284445,43.82915968505317,44.22556349082727,41.19210303107475,44.07936403898765,43.79989548912383,40.809562376623376,43.81691792774293,43.0670641158253,42.44200003150586,43.06580944822113,42.56165222719649,42.12721066892503,43.25699036994106,42.603734694577,43.97234687043188,43.7122021123189,43.421017084583724,44.35432984070939,41.54033573767694,42.81580554699853,42.34578564575122,44.25943059345323,43.35821397186452,0.10959032383123513,43.83768053168586
240.0,45.23960689226145,44.0123384321181,42.14877374328596,44.00689555450809,44.948012519117924,43.476504105235584,43.668571214730974,44.4132882178618,42.196570561841895,41.797470083750085,41.77620028038762,44.716243440864815,42.399264053115644,43.28141183667104,43.62046865026605,42.54713105196319,43.64894193579262,43.957911268642164,42.04325436937894,43.37513238104919,40.717526914851646,42.51915394273936,43.84327327712599,43.79390570461737,44.00071003497436,44.03923616690534,44.15433748242981,43.579838564025664,42.791668437648305,45.410395732952836,42.668354025042625,43.60788228055482,45.05369456007292,42.05717062001587,43.02627201811314,42.87098386068152,44.257478375892326,43.911784502098854,45.25392978262903,43.48871380362218,42.266687633767,43.92337301134839,42.35645188670817,44.0398865084966,43.65963376011691,42.204064109615054,44.31132949872641,44.57544756138415,45.21513585775467,44.61536160511247,43.79842694327787,43.07295343694946,42.622151364017064,42.53912813718375,42.915471970277835,44.199455569919934,43.015550570166326,44.50201536777453,40.53453691273045,44.92379903552771,43.533598884916515,42.800775628868486,44.77652241406071,42.310911318879995,42.89045509115657,44.219366518140305,42.567746488744106,43.050342086436125,44.40029706802835,43.97307853498098,43.724307447262476,45.45663282300103,42.92652224409401,44.23516984545308,43.81449382637612,44.76270931605251,44.84962000154083,45.320492893147325,43.92237838210378,44.30047540633433,41.388024105288885,44.179813814216715,43.88902026877156,41.180766668824106,43.90816540516576,43.19766143020109,42.56237247742732,43.14551568715885,42.676066773112154,42.252549429749166,43.39323687468068,42.67073392731186,44.05822583380217,43.835006798020274,43.829596241695015,44.43398914270769,41.78494050551021,42.93839991163679,42.798297339842634,44.36538080976734,43.47934821085161,0.10584008887742798,44.33735567643285
280.0,45.34541358927579,44.08550945895504,42.2726360075197,44.05140531602059,45.01704961921578,43.62885415063877,43.73408761108439,44.45991258362801,42.62171941126951,41.91248784156676,41.821170442444426,44.72033679284712,42.56026960790731,43.34215553399983,43.733671002078154,42.62238132911145,43.764484076760326,44.02976615706589,42.1813564129405,43.49187042783497,41.012483082445556,42.6933652754405,44.04324638488984,43.91449518449029,44.083671501660014,44.17470515680799,44.24960038868704,43.70252128460539,42.89859244921638,45.46597287429343,42.79737937071387,43.7164218568837,45.08975203627227,42.20363877506817,43.175835295678965,43.078443224374496,44.322620010506185,44.00257281850653,45.425417138537114,43.6110650640679,42.49324972143202,44.03066853582254,42.46024639724587,44.26827261712452,43.71487513928739,42.34511910886193,44.352764949970805,44.665975258927716,45.25669663310522,44.715681353805465,43.88012237644243,43.18809733605856,42.721391660405594,42.606037196871455,43.11414143174011,44.29944659092397,43.10000492263485,44.59064392602839,40.66777915652935,45.00784800804866,43.57479206959899,42.885831253232425,44.870834546021264,42.39735667036869,43.02678395297213,44.27517320355892,42.685061092900334,43.16447429215074,44.3718297533315,44.07562746847464,43.807699004823235,45.565269422753566,43.02477391817174,44.323622748927534,43.881604265297156,44.79672062007867,44.898902997510376,45.40658980253271,44.01182499043218,44.37123115782194,41.579957003839745,44.276555064668514,43.974252974250376,41.523525033675156,43.9958527395394,43.32484766945532,42.679798178801114,43.22102802619692,42.78756064003324,42.37510454637147,43.52581512870106,42.73351972727994,44.14016820320249,43.95458938875866,44.21464276519728,44.50967799732233,42.02198871765876,43.058050927830685,43.247103991746485,44.46780225578583,43.59565243077851,0.10262157595619179,44.51275010392115
320.0,45.44696627624107,44.1548055516095,42.393763565329024,44.091167682690994,45.08184309174702,43.77083672078477,43.7953413240153,44.501023371948605,43.028867994107486,42.0244442842982,41.866729175755715,44.75246427482216,42.71687367114916,43.39833323230891,43.8281926381444,42.69438911905662,43.8763736635658,44.097919098162066,42.316925960053624,43.6054795330666,41.300703966803525,42.864056561809626,44.23375755072544,44.03145762616808,44.162625527325815,44.30529861315851,44.34077198885184,43.82010699743954,43.00148188165703,45.51703163149097,42.92360485447682,43.82137895088886,45.12350425657466,42.34417252470121,43.322961885737286,43.2556349290648,44.38359833692284,44.08951603344563,45.58068257044499,43.72999953182722,42.70622120408445,44.13428596440721,42.56027305743301,44.48442861032899,43.765963583086844,42.483581929480515,44.3859011712564,44.7526318820957,45.292961857440844,44.81208030387139,43.958695052856214,43.29995285280857,42.81731705387026,42.669094700529826,43.30169188785999,44.39530388334272,43.18055118903308,44.67573860159196,40.79853539303136,45.086020487302235,43.60953587780841,42.97063269041507,44.961349201359354,42.48027206655583,43.160171753377156,44.32565682251985,42.79901089615616,43.27540825094554,44.33664090774846,44.1743057510831,43.88713962408371,45.67280161044685,43.11974565333627,44.40788608320277,43.944411295138316,44.82433872020981,44.94209512466965,45.48839487899939,44.09738648527564,44.437755165431895,41.76727064199811,44.3694383429029,44.055474054950736,41.83203007062335,44.080018973689775,43.44844188067223,42.7940532782712,43.29219478362975,42.8961342943026,42.494810994695584,43.654432519137075,42.79203005899251,44.21807806807166,44.07078791980725,44.57016282193072,44.581290396674895,42.25016154955016,43.174642024707055,43.68619976335606,44.56657488151242,43.706654832923235,0.09993404041421569,44.69308101507932
360.0,45.54410019402683,44.22021967261237,42.512150852192754,44.12618317073587,45.14234134430603,43.90071325056269,43.85228522497668,44.53642977205077,43.41156774621754,42.13318476386328,41.913563552776395,44.816320979829385,42.86859564196142,43.449732138996026,43.897546953791334,42.763229055356106,43.984443423587734,44.161160535263946,42.4498594136723,43.715863130503706,41.58282928815214,43.031015162021006,44.412903149600226,44.14464693825104,44.237509467069735,44.43051407395291,44.42759341349614,43.932355171124954,43.10017134952632,45.56354130585322,43.047028171181914,43.92262157712475,45.15552333024668,42.47867076160377,43.46751954717163,43.407639257791175,44.440340130026826,44.17255562618723,45.717944719771594,43.84521257689475,42.904731073735164,44.23416298244149,42.656425673151304,44.688036147436954,43.81284325614313,42.619347063190126,44.41033062137164,44.835467226589586,45.32379948754816,44.90442467839988,44.03428205265363,43.408347143234536,42.90990880076947,42.72827252455185,43.47914561568955,44.48680807772625,43.25718425932081,44.75724078485213,40.92675437527889,45.158071151972905,43.63808119643585,43.05631353254447,45.047920484702246,42.559657100953196,43.290456639240745,44.370939180264386,42.90945357084672,43.38304711139996,44.29486952834196,44.268825270585936,43.962608412378174,45.77904000620907,43.211465875391255,44.4878256287531,44.00283758026093,44.845349605262314,44.979020911981536,45.56575954285139,44.17895011769744,44.49998325771497,41.94908882757658,44.458300064942215,44.132563523945436,42.10093141657893,44.160738115274455,43.568277900331864,42.904894774222996,43.3588801611359,43.001793062245454,42.61160296201534,43.77902302252713,42.846208906307886,44.291860644665945,44.18344180961634,44.89076272633335,44.64870659707586,42.46839366440519,43.28805983001243,44.10894698629511,44.66158804645879,43.81199676426173,0.09774044389387489,44.82345734621778
400.0,45.63667697663885,44.281756653797814,42.627809945599424,44.1564692346766,45.198485478980984,44.01699265336363,43.904859592121596,44.565985265064015,43.76696299346031,42.23854000110147,41.96269731836397,44.91429227633125,43.015023749497345,43.49626068833951,43.9419257816096,42.8289813926761,44.08853791507571,44.21792996095988,42.58005420477456,43.82292048254995,41.860192670002505,43.19401461539492,44.57826105483335,44.25392395449158,44.30827342656394,44.549842080438395,44.50979975649739,44.03902187588018,43.19450730938216,45.60549738361892,43.16765840884226,44.020038672806315,45.18632851300781,42.60698218944508,43.609355427153936,43.54070318840513,44.49276223381492,44.251649460767396,45.83605650168579,43.956436192487345,43.08851200042502,44.33024643651418,42.748644345572224,44.879454831135874,43.855392973375565,42.75229697044474,44.425617392990546,44.914633844583804,45.34912663773459,44.99260871339798,44.106899142702204,43.51312041857193,42.99916343392789,42.783550900077095,43.64803460083171,44.57374516377239,43.329934382039724,44.83508071211446,41.05240544919951,45.2237429777346,43.66049857971892,43.14347461869368,45.130413544632454,42.63554307699887,43.41747218841152,44.41106453887102,43.01627355224158,43.48730823158684,44.247359776181554,44.35892731952471,44.03411402111615,45.88366863149801,43.29997448475686,44.563312614800964,44.05684826866026,44.85958956509392,45.009566179629125,45.6385387722037,44.25640568418374,44.55787962211524,42.12428384104433,44.54297414550439,44.20539577171438,42.325773849476775,44.238108778105484,43.68420192732071,43.01208907335223,43.42098814043487,43.104539306626734,42.725408273920024,43.899680805958546,42.895961752537445,44.36141198458692,44.292398703353605,45.17264399252953,44.7117970602012,42.6755583395503,43.3982035759291,44.50928439951281,44.75272638862842,43.91148342188857,0.09598153085321376,45.02691231889608
440.0,45.72458614377215,44.339443202381915,42.74075960912576,44.182082257862874,45.25019726382646,44.11850756553408,43.9529605576136,44.58958954482703,44.09585514420132,42.340345455661364,42.01506112243575,45.04660771180525,43.15580557630211,43.537963163029296,43.970262134413815,42.891737194666746,44.18850293200733,44.266723274154685,42.70741072632946,43.926562847072994,42.134327577708376,43.352818756107844,44.727273153922226,44.35915072384404,44.374872682466716,44.662855388506884,44.58713474168318,44.139894588642136,43.28436337747641,45.642922406867,43.285505902850424,44.11354259955977,45.21622882463713,42.728922927580015,43.74831348448346,43.66192674675767,44.54077985294332,44.32676143241716,45.93332081700822,44.06348239152669,43.25766162410552,44.422459990766434,42.83690135604945,45.05936780699507,43.893421329773844,42.88231143466748,44.431497545993906,44.9903457977854,45.36892219492111,45.07655498893644,44.17647051289056,43.61412941656643,43.08508408172385,42.83492362821306,43.80966432669576,44.655917225358046,43.39886788055212,44.90918493745006,41.175484348209594,45.282768007565565,43.67667287892921,43.23197017180594,45.20872483701862,42.70797964969806,43.54104858194644,44.44596350868335,43.119380564578954,43.588111120978766,44.19626464225297,44.44434227162482,44.10167299445287,45.985935084031965,43.38530814440085,44.63421757807816,44.10644893689934,44.86697613586188,45.03370111177285,45.70659807451016,44.32964954890204,44.611439295357194,42.29161588716321,44.62330349355358,44.27384157655973,42.50493229996704,44.312244614716306,43.79606732134287,43.11540040540208,43.47847396199802,43.20436299473036,42.83615086041747,44.01644991458433,42.94114476764027,44.42663218941716,44.39750623572503,45.413711394566576,44.77041956576742,42.87015841214422,43.50501518481792,44.882465057580475,44.83986430759924,44.00509465816711,0.09458625381748595,45.0658923120084
480.0,45.80774339633733,44.39333237873362,42.851011585094234,44.20313991524522,45.2973857693572,44.20460607729552,43.99644789770916,44.60720612665445,44.40302032880754,42.43846202715859,42.07137219571629,45.209736499485786,43.29067870725294,43.57495379211274,43.99533074919873,42.951600001902094,44.28418307516298,44.30605398082497,42.83183376235675,44.026736493848844,42.40661314896343,43.50727213624409,44.857606545261234,44.46019547257703,44.43726910079526,44.76928720705139,44.65936184035537,44.23477580808043,43.369669383563036,45.675849039886685,43.40056952894884,44.20305259637759,45.245402953216406,42.84450377831955,43.884257510575715,43.77789155064528,44.58430390375095,44.39785523685237,46.00808359855728,44.166253596039624,43.41257190672954,44.51071019777526,42.92119421997579,45.22815286721066,43.926686290086664,43.00928571048709,44.42785630287678,45.06278737506933,45.38319522731402,45.15621220656238,44.243011897569275,43.711244085485696,43.167676352747506,42.882399736959854,43.965205597671996,44.73313583993715,43.46408967283458,44.979483971042015,41.29601486052668,45.33489944737338,43.686293679371936,43.32133578151372,45.28276835634364,42.77702568083482,43.66101676796504,44.47557154483141,43.218692452626684,43.685361880662995,44.14499626092419,44.524507953079684,44.16530868437282,46.08477173331714,43.46750655222318,44.70040014114429,44.15168280057067,44.86767799472733,45.05150265040177,45.76982436611991,44.39857866533437,44.66068998548915,42.45006349596874,44.6991479489047,44.33777213108884,42.63986901138247,44.38328003868875,43.90373922916007,43.21457442122424,43.5313455890051,43.30123863611858,42.943749493615606,44.12925508007923,42.981607786687945,44.48743027984301,44.498602592672334,45.61306627992141,44.82441462125047,43.050380281371076,43.608450313061816,45.22441921262782,44.92287219534608,44.09291515032425,0.09348025923007582,45.09789437354443
520.0,45.8860849476074,44.44350601444108,42.95856592736342,44.219806090958556,45.339959424826716,44.27535375351907,44.03517535391507,44.61883621495919,44.69509527858622,42.53278092265461,42.1321941343372,45.39411609073372,43.419465971899626,43.60737057759542,44.026495736155084,43.008676439298,44.37542774785503,44.33469558343086,42.95321574888336,44.12342845681416,42.678100677935504,43.657295418651174,44.96787889288139,44.55693946511348,44.49543998548529,44.868950677515805,44.726266483232706,44.323426471679085,43.45040344395666,45.70428193278006,43.51282216163207,44.28849333023565,45.27414415907644,42.953991940020295,44.01706641843802,43.89314090920931,44.62323187458099,44.46490434187315,46.05839782063066,44.26472595882912,43.55372364474883,44.59490342261829,43.00151296294754,45.385788441764845,43.95487084186024,43.13313921173261,44.4146455454286,45.13210374494075,45.39197844812384,45.23154163746459,44.306760783545755,43.80435437509291,43.24694230015564,42.926007493069825,44.11468680980835,44.80522065052736,43.5257066243322,45.04593691223265,41.41402065321094,45.37992276582037,43.68899822684713,43.41096892163981,45.352461410374275,42.84275747855157,43.77720705137558,44.49986695494186,43.31414012476863,43.778937056728836,44.09766634203061,44.598550429134534,44.22506178044338,46.17876369233175,43.54662568132429,44.76171945322916,44.192631919382535,44.862116440508785,45.06315319317299,45.82813607569822,44.46307569252022,44.705697119650296,42.59900880113033,44.770387782264244,44.3970725307432,42.73499262801408,44.45139404640596,44.00709964056001,43.30931806877517,43.579643639908724,43.39511931485396,43.04811024577045,44.238041961874266,43.01727785688621,44.543726609312884,44.59552129847838,45.76979465379678,44.87361495710739,43.214291287240734,43.70842894561446,45.53167525235767,45.00162939017084,44.17498604004937,0.09258740707957648,45.14448993407057
